01/2016,"Knight|0|04/01/2016|Knight was released.
Furnace|6|09/09/2020| balance update, increased the fire spirits' area damage radius to 1.7 tiles (from 1.5 tiles).
Heal Spirit|1|09/09/2020| balance update, decreased the heal spirit's healing radius to 3.5 tiles (from 4 tiles)."
10/2020,"Musketeer|6|06/10/2020|A balance update, decreased the musketeer's first attack speed to 0.8 seconds (from 0.5 seconds).
Three Musketeers|9|06/10/2020|A balance update, decreased the musketeer's first attack speed to 0.8 seconds (from 0.5 seconds).
Royal Ghost|5|06/10/2020|A balance update, allowed the royal ghost to hover, meaning it can cross the river and will collide with air troops instead of ground troops.
Battle Healer|3|06/10/2020|A balance update, allowed the battle healer to hover, meaning it can cross the river and will collide with air troops instead of ground troops.
Skeleton Dragons|2|06/10/2020|A balance update, decreased the skeleton dragons' hit speed by 12% (from 1.7 sec to 1.9 sec).
Electro Giant|1|14/10/2020| a maintenance break, increased the electro giant's hitpoints by 12.5%.
Heal Spirit|2|06/10/2020|A balance update, decreased the heal spirit's healing effect by 9%."
11/2020,"Mini P.E.K.K.A|8|03/11/2020|A balance update, increased the mini p.e.k.k.a's attack speed to 1.7 seconds (from 1.8 seconds) and its first attack speed to 0.4 seconds (from 0.5 seconds).
Sparky|7|03/11/2020|A balance update, decreased the sparky's first attack speed to 1 second (from 0.5 seconds).
Electro Wizard|6|03/11/2020|A balance update, decreased his damage by 3.5%.
Elite Barbarians|7|03/11/2020|A balance update, decreased the elite barbarians' speed from very fast to fast, decreased their hit speed to 1.5 seconds (from 1.7 seconds), increased their hit points by 14%, and increased their damage by 5.5%. their first attack speed was also reduced to 0.5 seconds (from 0.7 seconds).
Royal Ghost|6|18/11/2020| the clan wars improvement update, changed the hover mechanic. the royal ghost would no longer pass through buildings, push back air troops, or bounce off the river when knocked back.
Battle Healer|4|18/11/2020| the clan wars improvement update, changed the hover mechanic. the battle healer would no longer pass through buildings, push back air troops, or bounce off the river when knocked back.
Electro Spirit|0|02/11/2020|Electro spirit was released.
Electro Giant|0|02/11/2020|Electro giant was released.
Electro Giant|2|18/11/2020| the clan wars improvement update, made the electro giant's reflected damage scale with its level. additionally, certain interactions with the reflected damage were changed. for example, each of the hunter's pellets no longer count as individual attacks versus the electro giant. previously, if the hunter hit the electro giant from a point-blank range, the hunter would take reflected damage 10 times and die instantly.
Electro Giant|3|19/11/2020| a maintenance break, fixed a bug where using lightning on an electro giant would cause the game to crash.
Tombstone|9|03/11/2020|A balance update, increased the tombstone's hitpoints by 4%.
Lightning|9|19/11/2020| a maintenance break, fixed a bug where using lightning on an electro giant would cause the game to crash.
Graveyard|4|03/11/2020|A balance update, decreased the area where skeletons can potentially spawn inside the radius, with the new range being 3.5 - 4 tiles (from 3 - 4 tiles).
Graveyard|5|18/11/2020| the clan wars improvement update, reverted the previous balance change, making the spawn radius 3 - 4 tiles once again."
12/2020,"Witch|19|09/12/2020|A balance update, increased the speed of her first skeleton spawn to 1 sec (from 3.5 sec).
Guards|6|09/12/2020|A balance update, decreased the guards' hit speed to 1 second (from 1.1 seconds) and decreased their hitpoints by 26%.
Electro Wizard|7|09/12/2020|A balance update, decreased his damage by 2.5%.
Night Witch|8|09/12/2020|A balance update, increased the bats' first attack speed to 0.6 seconds (from 0.8 seconds).
Bats|7|09/12/2020|A balance update, decreased the bats' first attack speed to 0.6 seconds (from 0.8 seconds).
Skeleton Barrel|6|09/12/2020|A balance update, decreased the skeleton barrel's hitpoints by 19%.
Goblin Giant|5|09/12/2020|A balance update, increased the goblin giant's hit speed to 1.5 seconds (from 1.7 seconds).
Fisherman|7|09/12/2020|A balance update, decreased the fisherman's hitpoints by 10%.
Mother Witch|0|07/12/2020|Mother witch was released.
Barbarian Hut|8|09/12/2020|A balance update, decreased the barbarian hut's hitpoints by 21%.
X-Bow|10|09/12/2020|A balance update, increased damage by 30%, reduced its hitpoints by 4%, increased its hit speed to 0.3 sec (from 0.25 sec) and its lifetime to 30 seconds (from 40 seconds).
Graveyard|6|09/12/2020|A balance update, increased the delay of the first skeleton spawn to 2.2 seconds (from 2 seconds).
Heal Spirit|3|09/12/2020|A balance update, decreased the heal spirit's damage by 69%."
01/2021,
02/2021,"Giant|7|03/02/2021|Alance update increased the giant's hitpoints by 4%.
Earthquake|5|11/02/2021|A maintenance break decreased the earthquake's crown tower damage by 15%, but increased its damage to buildings by 16%."
03/2021,"Knight|10|30/03/2021|Balance update decreased the knight's hitpoints by 5%.
Balloon|9|30/03/2021|Balance update decreased the balloon's death damage by 27%.
Witch|20|30/03/2021|A balance update increased her range to 5.5 tiles (from 5 tiles).
Bomber|11|30/03/2021|Balance update decreased the bomber's elixir cost to 2 (from 3), decreased his hitpoints by 31%, and decreased his damage by 32%.
Giant Skeleton|7|30/03/2021|Balance update decreased the giant skeleton's death damage by 54% and increased his attack damage by 29%.
Three Musketeers|10|30/03/2021|Balance update decreased the three musketeers' deploy time to 1 second (from 2 seconds).
Elite Barbarians|8|30/03/2021|Balance update decreased the hit speed of elite barbarians to 1.4 seconds (from 1.5 seconds) and their first attack speed to 0.4 seconds (from 0.5 seconds).
Hunter|4|30/03/2021|Balance update decreased the hunter's first attack speed to 1.1 sec (from 0.7 sec).
Zappies|7|30/03/2021|Balance update increased the zappies' first attack speed to 1.1 seconds (from 0.9 seconds).
Cannon Cart|10|30/03/2021|Balance update decreased the cannon cart's movement speed to medium (60) (from fast (90)).
Mother Witch|1|30/03/2021|Balance update increased her hit speed to 1.1 sec (from 1.2 sec), increased her first attack speed to 0.4 sec (from 0.5 sec) & increased her damage by 14%.
Bomb Tower|12|30/03/2021|Balance update decreased the bomb tower's death damage by 50%.
Heal Spirit|4|30/03/2021|Balance update increased the heal spirit's damage by 225%, but reduced its healing radius to 2.5 tiles (from 3.5 tiles)."
04/2021,"Elite Barbarians|9|07/04/2021|Aintenance break increased the first attack speed of elite barbarians to 0.5 seconds (from 0.4 seconds).
Archer Queen|1|11/04/2021| maintenance break increased the cloaking cape's cooldown (from 11 seconds to 15 seconds) and decreased its duration (from 3.5 seconds to 3 seconds)."
05/2021,
06/2021,"Golem|9|07/06/2021| 2021 quarter 2 update decreased the golem's death damage by 28%. it also moved the arena to unlock the golem from barbarian bowl (arena 3) to hog mountain (arena 10).
Skeleton Army|9|07/06/2021| 2021 quarter 2 update moved the arena to unlock the skeleton army from training camp (tutorial) to bone pit (arena 2).
Giant Skeleton|8|07/06/2021| 2021 quarter 2 update gave giant skeleton's bomb the ability to inflict double damage on crown towers. it also moved the arena to unlock the giant skeleton from bone pit (arena 2) to p.e.k.k.a's playhouse (arena 4).
Ice Wizard|8|07/06/2021|Alance update decreased the ice wizard's hitpoints by 3%.
Ice Wizard|9|10/06/2021|Maintenance break decreased the ice wizard's hitpoints by 0.1%. an equal level ice wizard will now be one-shot by an equal level fireball.
Bowler|5|07/06/2021| 2021 quarter 2 update moved the arena to unlock the bowler from frozen peak (arena 8) to rascal's hideout (arena 13).
Elite Barbarians|10|07/06/2021|Alance update increased the elite barbarians' sight range to 6 tiles (from 5.5 tiles).
Executioner|9|07/06/2021|He 2021 quarter 2 update moved the arena to unlock the executioner from spooky town (arena 12) to serenity peak (arena 14).
Rascals|7|07/06/2021| 2021 quarter 2 update decreased the rascal girls' first attack speed to 0.8 sec (from 1 sec). it also moved the arena to unlock the rascals from jungle arena (arena 9) to rascal’s hideout (arena 13).
Cannon Cart|11|07/06/2021| 2021 quarter 2 update decreased the cannon cart's hit speed in its unshielded form to 0.9 sec (from 1 sec). it also moved the arena to unlock the cannon cart from hog mountain (arena 10) to legendary arena (arena 15).
Elixir Golem|3|07/06/2021| 2021 quarter 2 update moved the arena to unlock the elixir golem from electro valley (arena 11) to serenity peak (arena 14).
Cannon|9|07/06/2021|Alance update increased the cannon's hit speed to 0.9 seconds (from 1 second).
Furnace|7|07/06/2021| 2021 quarter 2 update decreased the time between waves to 7 seconds (from 9 seconds), number of fire spirits spawned each wave to 1 (from 2), and decreased its lifetime to 49 seconds (from 50 seconds). its description was updated to reflect the number for fire spirits spawned per wave (previously saying, ""the“furnace spawns two fire spirits at a time. it also makes great brick-oven pancakes.""). in addition, the fire spirits' hitpoints were increased by 109%, their damage by 6%, their range to 2.5 tiles (from 2 tiles), and their area damage radius to 2.5 tiles (from 1.7 tiles). it also moved the arena to unlock the furnace from spell valley (arena 5) to hog mountain (arena 10).
Goblin Drill|1|17/06/2021|Ior to the card's general release, a maintenance break added a 1 second delay before the first goblin spawn, adjusted the formation of the goblins which spawned upon the drill's destruction (now spawning more closely together in the center of the drill), and reduced the push effect of the drill's burrowing effect on ground troops.
Goblin Barrel|9|07/06/2021| 2021 quarter 2 update moved the arena to unlock the goblin barrel from goblin stadium (arena 1) to barbarian bowl (arena 3). it also added a card render to the goblin barrel's card info screen.
The Log|10|07/06/2021| 2021 quarter 2 update slightly changed the log's description, adding the phrase “reduced damage to crown towers.” to it.
Giant Snowball|6|07/06/2021| 2021 quarter 2 update slightly changed the giant snowball's description, adding the phrase “reduced damage to crown towers.” to it."
07/2021,"Fire Spirit|5|06/07/2021| 2021 quarter 2 update reworked the card, decreasing its elixir cost to 1 (from 2), its count to 1 (from 3), increasing its hitpoints by 109%, its damage by 6%, its range to 2.5 tiles (from 2 tiles), and its area damage radius to 2.5 tiles (from 1.7 tiles). its name and description were updated to reflect the count change. its description previously read, “these three fire spirits are on a kamikaze mission to give you a warm hug. it'd be adorable if they weren't on fire.” it also moved the arena to unlock the fire spirit from spell valley (arena 5) to p.e.k.k.a's playhouse (arena 4).
Goblin Drill|0|11/07/2021|Goblin drill was released."
08/2021,
09/2021,"Goblins|5|06/09/2021|Alance update increased the distance between the goblins upon deployment.
Bomber|12|06/09/2021|Alance update decreased the bomber's attacking range to 4.5 tiles (from 5 tiles).
Royal Giant|7|06/09/2021|Alance update decreased the royal giant's first attack speed to 0.9 seconds (from 0.7 seconds).
Guards|7|06/09/2021|Alance update increased the guards' damage by 12%.
Fire Spirit|6|06/09/2021|Alance update decreased the fire spirit's area damage radius to 2.3 tiles (from 2.5 tiles). it can no longer hit all goblins spawned from the goblin barrel when the goblin barrel is deployed in the center of a princess tower.
Hunter|5|06/09/2021|Alance update increased the hunter's first attack speed to 0.9 sec (from 1.1 sec).
Night Witch|9|06/09/2021|Alance update increased the speed of her first bat spawn to 1 second (from 4 seconds), increased her spawn rate to 5 seconds (from 7 seconds), and removed the night witch's death spawn.
Royal Hogs|8|06/09/2021|Alance update, increased the royal hogs' damage by 6%.
Mother Witch|2|06/09/2021|Alance update decreased the mother witch's hitpoints by 4%.
Electro Giant|4|06/09/2021|Alance update decreased the electro giant's hitpoints by 4%.
Bomb Tower|13|06/09/2021|Alance update increased the bomb tower's lifetime from 25 seconds to 30 seconds.
Tesla|12|06/09/2021|Alance update decreased the tesla's lifetime to 30 seconds (from 35 seconds).
Tombstone|10|06/09/2021|Alance update increased the tombstone's death spawn to 4 (from 3). its description also changed slightly to account for the death spawn change.
Furnace|8|06/09/2021|Alance update decreased the fire spirits' area damage radius to 2.3 tiles (from 2.5 tiles).
Goblin Drill|2|06/09/2021|Alance update decreased the count of the goblin drill's death spawn to 2 (from 3).
Poison|11|06/09/2021|Alance update made it so the poison slows enemy movement speed by 15%.
Giant Snowball|7|06/09/2021|Alance update increased the giant snowball's pushback distance to 1.8 tiles (from 1.5 tiles)."
10/2021,"Skeleton King|0|27/10/2021|Skeleton king was released.
Archer Queen|0|27/10/2021|Archer queen was released.
Golden Knight|0|27/10/2021|Golden knight was released.
Mother Witch|3|27/10/2021|He 2021 quarter 3 update added the level 14 mother witch.
Goblin Drill|3|27/10/2021|He 2021 quarter 3 update changed the goblin drill's trail to make it more distinct from the miner's."
11/2021,"Skeleton King|1|04/11/2021|Maintenance break increased his damage by 14%, area damage radius by 30%, and made him immune to non-log knockback sources.
Clone|9|01/11/2021|Bug where cloned troops that spawn troops spawn non-cloned troops was patched."
12/2021,"Ice Wizard|10|07/12/2021|E 2021 quarter 4 update granted the ice wizard spawn damage with a slow effect.
Fire Spirit|7|07/12/2021|E 2021 quarter 4 update decreased the range of the fire spirit to 2 tiles (from 2.5 tiles).
Battle Ram|7|07/12/2021|E 2021 quarter 4 update increased the battle ram's damage and charge damage by 8%.
Dart Goblin|5|07/12/2021|E 2021 quarter 4 update, increased the dart goblin's damage by 9%.
Executioner|10|07/12/2021|E 2021 balance update increased the hitpoints of the executioner by 5%.
Rascals|8|07/12/2021|E 2021 quarter 4 update decreased the rascal girls’ hit speed to 1 sec (from 1.1 sec).
Mother Witch|4|07/12/2021|E 2021 quarter 4 update decreased the hitpoints of the mother witch by 18%.
Goblin Hut|13|07/12/2021|E 2021 quarter 4 update decreased the goblin hut's hitpoints by 17%, its lifetime to 31 seconds (from 40 seconds) and its spawn speed interval to 4 seconds (from 4.5 seconds).
Barbarian Hut|9|07/12/2021|E 2021 quarter 4 update reduced the hitpoints of the barbarian hut by 15%, it's lifetime to 40 seconds (from 50 seconds) and it's spawn speed interval to 10 seconds (from 12.5 seconds).
Tesla|13|07/12/2021|E 2021 quarter 4 update increased the tesla's hit speed interval to 1.2 seconds (from 1.1 seconds).
Tombstone|11|07/12/2021|E 2021 quarter 4 update decreased the lifetime of the tombstone to 30 seconds (from 40 seconds), increase its spawn speed interval to 3.8 seconds (from 3.1 seconds) and increase the amount of skeletons it spawns per wave to 2 (from 1).
Furnace|9|07/12/2021|E 2021 quarter 4 update reduced the hitpoints of the furnace by 17%, its lifetime to 33 seconds (from 49 seconds), and its spawn speed interval to 6 seconds (from 7 seconds) while adding a death spawn of one fire spirit. it also decreased the range of the fire spirits to 2 tiles (from 2.5 tiles).
Goblin Cage|4|07/12/2021|E 2021 quarter 4 update, decreased the hitpoints of the goblin cage's cage by 23%."
01/2022,
02/2022,"Balloon|10|03/02/2022|Alance update decreased the balloon's damage by 33% but also decreased its hitspeed to 2 seconds (from 3 seconds).
Musketeer|7|03/02/2022|Alance update increased the musketeer's hit speed to 1 sec (from 1.1 sec).
Prince|12|03/02/2022|Alance update decreased the prince's hitpoints by 4% and made him able to jump over the river.
Mini P.E.K.K.A|9|03/02/2022|Alance update increased the mini p.e.k.k.a's attack speed to 1.6 seconds (from 1.7 seconds)
Dark Prince|15|03/02/2022| balance update decreased the dark prince's hit points by 3% and gave him the ability to jump the river.
Three Musketeers|11|03/02/2022|Alance update decreased the musketeer's hit speed to 1 second (from 1.1 seconds).
Hunter|6|03/02/2022|Alance update increased the hunter's first attack speed to 0.8 sec (from 0.9 sec).
Ram Rider|3|03/02/2022|Alance update made the ram rider's snare ability no longer affect the spawn speed of witch and night witch.
Royal Hogs|9|03/02/2022|Alance update, decreased the royal hogs' damage by 3%.
Archer Queen|2|03/02/2022|Alance update decreased the archer queen's movement speed to slow (from medium) while cloaking cape is active.
Golden Knight|1|03/02/2022|Alance update decreased the maximum dash range of the golden knight's dash to to 5 tiles (from 6 tiles) and increased the cooldown time of dashing dash to 11 seconds (from 8 seconds).
Inferno Tower|11|03/02/2022| balance update increased the inferno tower's first hit speed by 25%"
03/2022,"Mighty Miner|0|30/03/2022|Mighty miner was released.
Lightning|10|30/03/2022|E miner update gave the lightning a visual effect that shows even if it does not damage anything."
04/2022,"Archers|11|04/04/2022|Alance update increased the archers' hit speed to 1.1 sec (from 1.2 sec).
Valkyrie|11|04/04/2022|Alance update decreased the valkyrie's hitpoints by 4%.
Giant Skeleton|9|04/04/2022| giant skeleton’s hitpoints and attack speed were increased by 7%.
Ice Spirit|4|04/04/2022| 2022 quarter 1 update increased the ice spirit's freeze duration increased to 1.3 seconds (from 1 second).
Ram Rider|4|04/04/2022|Alance update reduced the ram rider's snare movement speed reduction from 85% to 70%.
Mega Knight|8|02/04/2022|Alance update decreased the mega knight's spawn damage by 20%.
Mighty Miner|1|08/04/2022|Aintenance break reduced the mighty miner's ability cost to 1 from 2 and gave him immunity to knockback.
Mighty Miner|2|21/04/2022|Maintenance break reduced the bomb exploding speed to 1 sec from 3 sec.
Archer Queen|3|04/04/2022| april update decreased the archer queen's hit speed buff while cloaked from 200% to 180%.
Golden Knight|2|04/04/2022|Alance update reverted the maximum dash range of the golden knight's dash to 6 (from 5 tiles) but made it so that the dash would end if a crown tower is hit.
Electro Giant|5|04/04/2022| 2022 quarter 1 update decreased the electro giant elixir cost to 7 (from 8), but also decreased his hitpoints and damage by 15%.
Elixir Collector|9|04/04/2022| 2022 quarter 1 update added a 1 elixir death spawn to the elixir collector, decreased its lifetime to 65 sec (from 70 sec) and decreased its production speed to 9 sec (from 8.5 sec).
Tombstone|12|04/04/2022| 2022 quarter 1 update increase its spawn speed interval to 4 seconds (from 3.8 seconds).
Mirror|12|04/04/2022| 2022 quarter 1 update changed the level of the mirrored card to +2, allowing it to spawn level 16 cards at max level.
Graveyard|7|04/04/2022| 2022 quarter 1 update decreased the graveyard's duration to 9.5 seconds (from 10 seconds), consequently causing it to spawn 1 less skeleton (14 instead of 15).
Earthquake|6|08/04/2022|N emergency balance update decreased the earthquake's crown tower damage from 85% to 65% of the full troop damage."
05/2022,
06/2022,"Barbarians|6|07/06/2022|Alance update increased the barbarians‘ hit speed to 1.3 seconds (from 1.4 seconds).
Battle Ram|8|07/06/2022|Alance update increased the barbarians‘ hit speed to 1.3 sec (from 1.4 sec).
Night Witch|10|07/06/2022|Alance update increased her hit speed to 1.3 seconds (from 1.5 seconds).
Royal Ghost|7|07/06/2022|Alance update delayed the royal ghost’s invisibility to 1.8 sec (from 1.6 sec).
Skeleton King|2|07/06/2022|Alance update decreased the number of skeletons which his soul summoning ability spawns from 20 to 18.
Mother Witch|5|07/06/2022|Alance update increased her hit speed to 1 sec (from 1.1 sec).
Electro Giant|6|07/06/2022|Alance update increased the electro giant's hitpoints by 9%.
Barbarian Hut|10|07/06/2022|Alance update increased the barbarian‘s hit speed to 1.3 seconds (from 1.4 seconds).
Goblin Drill|4|07/06/2022|Alance update decreased the goblin drill‘s burrowing speed by 25%.
The Log|11|07/06/2022| balance update decreased the log's crown tower damage from 30% to 20% of the full damage.
Barbarian Barrel|13|07/06/2022|Alance update increased the barbarian‘s hit speed to 1.3 sec (from 1.4 sec), but it also decreased the barbarian barrel's range to 4.5 (from 5)."
07/2022,
08/2022,"Prince|13|02/08/2022|Alance update decreased the distance required for charging to 3 tiles (from 3.5 tiles).
Fire Spirit|8|02/08/2022|Alance update decreased the fire spirit's area damage by 9%.
Ice Golem|6|02/08/2022|Alance update increased the ice golem's slow effect duration to 1.5 seconds (from 1 second).
Executioner|11|02/08/2022|Alance update increased the executioner's axe maximum flying distance to 7.5 tiles (from 6.5 tiles).
Ram Rider|5|02/08/2022|Alance update decreased the distance required for charging to 3 tiles (from 3.5).
Mega Knight|9|02/08/2022|Alance update increased his jump charge speed from 1.1 seconds to 0.9 seconds.
Elixir Golem|4|02/08/2022|Alance update increased the elixir golem's hitpoints by 9%, and the elixir golemite's hitpoints by 6%. it also increased the elixir given by the elixir golem after being killed to 1 elixir (from 0), the elixir given by the elixir golemite after being killed to 0.5 elixir (from 0), and the elixir given by the elixir blob after being killed to 0.5 elixir (from 1). the card description was also changed. it used to read ""splits into two elixir golemites when destroyed, which split into two sentient blobs when defeated. a blob gives your opponent 1 elixir when destroyed!""
Skeleton King|3|02/08/2022|Alance update decreased the number of skeletons which his soul summoning ability spawns from 18 to 16.
Golden Knight|3|02/08/2022|Alance update decreased the golden knight's hp by 10%.
Electro Giant|7|02/08/2022|Alance update decreased the electro giant's reflected tower damage by 33%.
Furnace|10|02/08/2022|Alance update decreased the fire spirit's area damage by 9%.
Fireball|6|02/08/2022|Alance update decreased the fireball's pushback distance to 1 tile (from 1.8 tiles)."
09/2022,Giant Skeleton|10|12/09/2022|Maintenance break decreased the giant skeleton's hp by 5%.
10/2022,"Goblin Gang|9|04/10/2022|Balance update increased the goblin gang's spear goblin count by 1 (from 2 to 3). this also changed the description to match the number of troops spawned.
Cannon Cart|12|04/10/2022|Balance update decreased the cannon cart's hp in its unshielded form by 8%.
Royal Hogs|10|04/10/2022|Balance update decreased the royal hogs' first attack speed to 0.4 seconds (from 0.25 seconds).
Mighty Miner|3|04/10/2022|Balance update decreased the mighty miner's hp by 8%.
Elixir Golem|5|04/10/2022|Balance update increased the elixir golem's hit speed to 1.1 seconds (from 1.3 seconds). this affects all forms of the troop (golem, golemite, blob).
Cannon|10|04/10/2022|Balance update decreased the cannon's hp by 8%.
Mortar|13|04/10/2022|Balance update decreased the mortar's hp by 7%.
Barbarian Hut|11|04/10/2022|Balance update decreased the barbarian hut's elixir cost to 6 (from 7), and its spawn speed to 15 seconds (from 11 seconds). it also made it so 3 barbarians will spawn (from 2), decreased its lifetime to 30 seconds (from 40 seconds), and decreased its death spawn barbarians to 1 (from 2)."
